wave,locale,slug,source_id,status,quality_score,has_translated_title,has_translated_body,source_indexable,slug_resolved,sitemap_eligible_yes_no,missing_reason,route_status,list_eligible_reason,in_live_xml
"24","fr","alumni-scholarship-at-university-of-birmingham-dubai-2026-alumni-scholarship-at-university","8caa3c92-19b1-4f22-aa81-ff73bb68d9db","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","fr","frederick-w-bent-memorial-graduate-scholarship-at-university-of-waterloo-frederick-w-bent-memorial-gradua","b56db15e-d59c-4a49-ae46-c122768857db","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","es","chemical-engineering-pg-taught-entrance-scholarship-at-university-of-bir-chemical-engineering-pg-taught-e","c25c1a75-d2de-460b-bff9-4d7bc4544eb6","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","fr","chemical-engineering-pg-taught-entrance-scholarship-at-university-of-bir-chemical-engineering-pg-taught-e","c25c1a75-d2de-460b-bff9-4d7bc4544eb6","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","fr","allan-gibson-accountancy-scholarship-at-massey-university-2026-allan-gibson-accountancy-scholar","f4605237-efc7-49d4-838b-e430c2ff38f1","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","fr","ko-family-scholarship-for-high-school-seniors-f9xkif8chqqt","e55e0fb3-df85-4730-bb5f-72810846fe16","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","es","blue-water-scholarship-fall-xwcvmblc8zug","934b4d60-92e0-4970-9f4b-84023a6caaa4","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","es","leon-dwight-russell-scholarship-ewqeaivighfi","e6f446e4-9ec1-478c-8250-4c6bb863afee","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","es","ken-mccoy-ged-college-scholarship-wmoy7ote7cs9","a5779323-fc42-41a7-850f-4c6194a2e7c6","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","es","vic-matson-sr-tributary-scholarship-vacktwwjfs6e","a54dc4b6-f67e-4353-aa01-2b989c7e1195","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","es","lori-jump-survivor-honorary-scholarship-wqu6i93frs5u","8539491a-5337-49b0-9c5e-c7d3c63fc66d","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","es","university-of-auckland-marian-cranwell-prize-2026-marian-cranwell-prize","7b02d109-e0d2-4b20-ba84-e434ad5143b0","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","es","woodruff-deans-achievement-scholarship-at-emory-college-of-arts-and-scie-woodruff-deans-achievement-schol","b05b6128-0a3b-4e59-bc29-a9991fad2152","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","es","atticus-award-to-support-south-east-manitoba-region-at-red-river-college-atticus-award-to-support-south-e","da326b7c-0910-4d88-a7f2-e7a416b88c5c","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","fr","gerrie-helwig-scholarship-ke54eiirjmyv","8a7cfcea-c042-405e-958d-b521f77b48d6","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","es","carol-hayes-torio-memorial-dietetic-technician-scholarship-ntxnelccd1hx","f36005e6-309f-4a60-bf80-f9122c0f6da2","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","es","dayna-brunelli-memorial-scholarship-nejkxjfdeytu","7d2ea8e8-28ac-4c69-b48a-7753dbf698e3","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","fr","dean-of-engineering-masters-excellence-award-at-university-of-waterloo-2-dean-of-engineering-masters-exce","8bcae361-681c-4fdf-b671-b8e3121d2d62","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","es","lower-brule-sioux-tribe-adult-vocational-training-scholarship-tyowyjo0p7lr","f968f1ea-c20b-4137-a88c-38bb2b32a349","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","fr","edna-and-denis-moloney-scholarship-at-university-of-auckland-2026-edna-and-denis-moloney-scholarsh","a556f12d-b483-4cc9-ad05-acb9f5ce295e","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","fr","arnold-bros-transport-ltd-award-for-women-in-heavy-duty-equipment-mechan-arnold-bros-transport-ltd-award-","a842c8ce-df1f-4d7d-897a-b57964e60f97","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","es","creative-writing-scholarship-at-waldorf-university-iqtwcoibb0ma","b677fbb0-d4e9-44a8-a6de-1567aaf0bfaf","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","fr","zhi-yuan-scholarship-at-duke-kunshan-university-2026-zhi-yuan-scholarship-at-duke-kun","dbe0f549-ce53-4833-bcd3-0be09559b624","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","fr","ponca-tribe-of-nebraska-educational-scholarship-tioyzuvy4mrq","e56c98b0-1219-4f7c-a360-6a15c6f8dbbe","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","fr","faculty-of-engineering-computing-international-scholarship-at-dublin-cit-faculty-of-engineering-computing","aba45a1f-8cf1-4296-b650-84dd5c7e89bc","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","es","aicpa-foundation-cpa-exam-scholarship-ldsmswxbvm4l","d7b77ddf-b998-4213-9ebe-93ac875f4af6","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","fr","don-e-irish-graduate-award-at-university-of-waterloo-2026-don-e-irish-graduate-award-at-un","eb2445e4-a26d-4885-841b-a2d4e0d095da","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","fr","iowa-arabian-horse-association-scholarship-p2gd3y86qhdp","c1f9622f-e912-4eb3-a32d-6f9e1c2ea23b","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","fr","aicpa-foundation-cpa-exam-scholarship-ldsmswxbvm4l","d7b77ddf-b998-4213-9ebe-93ac875f4af6","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","fr","ginny-dybenko-experiential-learning-fund-at-university-of-waterloo-2026-ginny-dybenko-experiential-learn","e51ca189-d193-4c08-9d4e-b01bc8448f4a","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","fr","montana-association-of-registered-land-surveyors-scholarship-foundation--oidxvgqnzzni","c3fccd44-2814-44fe-8650-8cab2bc9d60c","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","es","asm-international-manitoba-chapter-materials-science-scholarship-at-red--asm-international-manitoba-chapt","f18bb71f-ef5c-4ef0-b759-00fe26323188","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","es","zhi-yuan-scholarship-at-duke-kunshan-university-2026-zhi-yuan-scholarship-at-duke-kun","dbe0f549-ce53-4833-bcd3-0be09559b624","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","es","gerrie-helwig-scholarship-ke54eiirjmyv","8a7cfcea-c042-405e-958d-b521f77b48d6","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","fr","association-of-mb-land-surveyors-scholarship-at-red-river-college-polyte-association-of-mb-land-surveyors","f692c994-87a5-4178-9ae4-b02c4d1445cd","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","fr","jaist-scholarship-benefit-type-scholarship-2026-jaist-scholarship","e2089c85-cea4-4da1-8e3f-0cfed3ca0307","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","es","postgraduate-india-scholarship-at-university-of-stirling-2026-postgraduate-india-scholarship-a","cf7563f2-1688-44de-a994-4e037dcc9d7b","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","fr","glenn-and-ken-moss-phd-scholarships-in-engineering-research-at-the-unive-glenn-and-ken-moss-phd-scholarsh","e2c3112a-2065-45fb-bac0-fb70ba6e58d1","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","es","association-of-mb-land-surveyors-scholarship-at-red-river-college-polyte-association-of-mb-land-surveyors","f692c994-87a5-4178-9ae4-b02c4d1445cd","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","es","wisconsin-state-telecommunications-foundation-scholarship-laxrhqhiqpcz","c8f440b1-ad8d-4cba-8796-078934fe7b87","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","fr","dayna-brunelli-memorial-scholarship-nejkxjfdeytu","7d2ea8e8-28ac-4c69-b48a-7753dbf698e3","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","fr","takaro-play-course-scholarship-at-victoria-university-of-wellington-2026-takaro-play-course-scholarship-a","f4e4a47f-ba94-4d80-8884-9fc6ee9226ce","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","es","dr-t-e-unny-memorial-award-at-university-of-waterloo-2026-dr-te-unny-memorial-award-at-uni","b166d640-33b0-4bd8-8a59-b67160b9163c","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","es","dean-of-engineering-masters-excellence-award-at-university-of-waterloo-2-dean-of-engineering-masters-exce","8bcae361-681c-4fdf-b671-b8e3121d2d62","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","fr","association-of-registered-nurses-of-manitoba-arnm-gold-medal-at-red-rive-association-of-registered-nurses","f55a945a-7534-4f71-bdfd-4b53bbbe4132","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","es","g-winifred-koop-scholarship-whyvputobefy","cb6ec75e-f0d0-4c84-a9d1-7cb5f1b8e775","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","es","department-of-chemistry-scholarship-for-graduate-student-excellence-at-u-department-of-chemistry-scholars","891e0c4c-dd2e-4b50-8493-fb4f6c22f63a","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","fr","postgraduate-india-scholarship-at-university-of-stirling-2026-postgraduate-india-scholarship-a","cf7563f2-1688-44de-a994-4e037dcc9d7b","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","fr","g-winifred-koop-scholarship-whyvputobefy","cb6ec75e-f0d0-4c84-a9d1-7cb5f1b8e775","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","fr","asm-international-manitoba-chapter-materials-science-scholarship-at-red--asm-international-manitoba-chapt","f18bb71f-ef5c-4ef0-b759-00fe26323188","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","fr","creative-writing-scholarship-at-waldorf-university-iqtwcoibb0ma","b677fbb0-d4e9-44a8-a6de-1567aaf0bfaf","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","fr","ese-4-h-beef-scholarship-izfxsiddw7ri","b38da129-e4ef-4bb4-b897-29d9caa0fdd3","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","fr","passaro-family-volunteer-scholarship-ydesiwkwmm95","7f893b71-2c48-46a4-b714-dcbc41e6b6a7","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","es","allan-gibson-accountancy-scholarship-at-massey-university-2026-allan-gibson-accountancy-scholar","f4605237-efc7-49d4-838b-e430c2ff38f1","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","fr","g-a-paper-international-graduate-scholarship-at-university-of-waterloo-2-ga-paper-international-graduate-","f6f89e20-8aa7-4a87-bcb0-a3cf45192952","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","es","alumni-scholarship-at-university-of-birmingham-dubai-2026-alumni-scholarship-at-university","8caa3c92-19b1-4f22-aa81-ff73bb68d9db","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","fr","lower-brule-sioux-tribe-adult-vocational-training-scholarship-tyowyjo0p7lr","f968f1ea-c20b-4137-a88c-38bb2b32a349","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","es","frederick-w-bent-memorial-graduate-scholarship-at-university-of-waterloo-frederick-w-bent-memorial-gradua","b56db15e-d59c-4a49-ae46-c122768857db","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","es","ko-family-scholarship-for-high-school-seniors-f9xkif8chqqt","e55e0fb3-df85-4730-bb5f-72810846fe16","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","es","georgia-engineering-foundation-scholarship-ezjzkiiutbly","e3fb1468-a384-49d5-8b7c-ab20ff7bb93c","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","fr","the-business-school-latam-regional-scholarship-at-university-of-edinburg-the-business-school-latam-region","f1d7f7d0-3d0a-49f0-a3e2-d412b5a3a0ab","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","fr","bruce-clement-post-secondary-education-scholarship-pe3oa4az7ypd","d94ad857-81b8-4834-98aa-1e800af621f3","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","fr","georgia-engineering-foundation-scholarship-ezjzkiiutbly","e3fb1468-a384-49d5-8b7c-ab20ff7bb93c","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","fr","leon-dwight-russell-scholarship-ewqeaivighfi","e6f446e4-9ec1-478c-8250-4c6bb863afee","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","es","arizona-foundation-for-the-future-of-nursing-academic-scholarship-ufctdihelo9z","951fada6-6a47-4249-bd9b-5a275f60beac","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","es","ponca-tribe-of-nebraska-educational-scholarship-tioyzuvy4mrq","e56c98b0-1219-4f7c-a360-6a15c6f8dbbe","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","fr","india-excellence-scholarship-at-university-of-southampton-2026-india-excellence-scholarship-at-","f13d344e-8ac2-417b-931e-53b958bad027","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","fr","blue-water-scholarship-fall-xwcvmblc8zug","934b4d60-92e0-4970-9f4b-84023a6caaa4","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","fr","lori-jump-survivor-honorary-scholarship-wqu6i93frs5u","8539491a-5337-49b0-9c5e-c7d3c63fc66d","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","fr","the-bishop-soter-ortynsky-academic-scholarship-u82a8tqnrur6","a63ceded-d838-41cb-861f-d764f491a39e","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","fr","ken-mccoy-ged-college-scholarship-wmoy7ote7cs9","a5779323-fc42-41a7-850f-4c6194a2e7c6","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","fr","vic-matson-sr-tributary-scholarship-vacktwwjfs6e","a54dc4b6-f67e-4353-aa01-2b989c7e1195","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","fr","arizona-foundation-for-the-future-of-nursing-academic-scholarship-ufctdihelo9z","951fada6-6a47-4249-bd9b-5a275f60beac","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","es","montana-association-of-registered-land-surveyors-scholarship-foundation--oidxvgqnzzni","c3fccd44-2814-44fe-8650-8cab2bc9d60c","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","es","association-of-registered-nurses-of-manitoba-arnm-gold-medal-at-red-rive-association-of-registered-nurses","f55a945a-7534-4f71-bdfd-4b53bbbe4132","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","es","the-bishop-soter-ortynsky-academic-scholarship-u82a8tqnrur6","a63ceded-d838-41cb-861f-d764f491a39e","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","es","don-e-irish-graduate-award-at-university-of-waterloo-2026-don-e-irish-graduate-award-at-un","eb2445e4-a26d-4885-841b-a2d4e0d095da","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","es","boren-scholarships-rh0w07zxmlai","d2dae5d0-b733-4f25-aac9-b472b14c231a","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","fr","boren-scholarships-rh0w07zxmlai","d2dae5d0-b733-4f25-aac9-b472b14c231a","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","es","ginny-dybenko-experiential-learning-fund-at-university-of-waterloo-2026-ginny-dybenko-experiential-learn","e51ca189-d193-4c08-9d4e-b01bc8448f4a","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","es","jaist-scholarship-benefit-type-scholarship-2026-jaist-scholarship","e2089c85-cea4-4da1-8e3f-0cfed3ca0307","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","fr","department-of-chemistry-scholarship-for-graduate-student-excellence-at-u-department-of-chemistry-scholars","891e0c4c-dd2e-4b50-8493-fb4f6c22f63a","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","es","the-business-school-latam-regional-scholarship-at-university-of-edinburg-the-business-school-latam-region","f1d7f7d0-3d0a-49f0-a3e2-d412b5a3a0ab","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","fr","university-of-auckland-marian-cranwell-prize-2026-marian-cranwell-prize","7b02d109-e0d2-4b20-ba84-e434ad5143b0","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","es","g-a-paper-international-graduate-scholarship-at-university-of-waterloo-2-ga-paper-international-graduate-","f6f89e20-8aa7-4a87-bcb0-a3cf45192952","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","fr","carol-hayes-torio-memorial-dietetic-technician-scholarship-ntxnelccd1hx","f36005e6-309f-4a60-bf80-f9122c0f6da2","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","es","bruce-clement-post-secondary-education-scholarship-pe3oa4az7ypd","d94ad857-81b8-4834-98aa-1e800af621f3","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","es","iowa-arabian-horse-association-scholarship-p2gd3y86qhdp","c1f9622f-e912-4eb3-a32d-6f9e1c2ea23b","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","es","glenn-and-ken-moss-phd-scholarships-in-engineering-research-at-the-unive-glenn-and-ken-moss-phd-scholarsh","e2c3112a-2065-45fb-bac0-fb70ba6e58d1","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","fr","woodruff-deans-achievement-scholarship-at-emory-college-of-arts-and-scie-woodruff-deans-achievement-schol","b05b6128-0a3b-4e59-bc29-a9991fad2152","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","es","takaro-play-course-scholarship-at-victoria-university-of-wellington-2026-takaro-play-course-scholarship-a","f4e4a47f-ba94-4d80-8884-9fc6ee9226ce","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","es","faculty-of-engineering-computing-international-scholarship-at-dublin-cit-faculty-of-engineering-computing","aba45a1f-8cf1-4296-b650-84dd5c7e89bc","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","es","edna-and-denis-moloney-scholarship-at-university-of-auckland-2026-edna-and-denis-moloney-scholarsh","a556f12d-b483-4cc9-ad05-acb9f5ce295e","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","es","india-excellence-scholarship-at-university-of-southampton-2026-india-excellence-scholarship-at-","f13d344e-8ac2-417b-931e-53b958bad027","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","fr","atticus-award-to-support-south-east-manitoba-region-at-red-river-college-atticus-award-to-support-south-e","da326b7c-0910-4d88-a7f2-e7a416b88c5c","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","fr","wisconsin-state-telecommunications-foundation-scholarship-laxrhqhiqpcz","c8f440b1-ad8d-4cba-8796-078934fe7b87","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","es","arnold-bros-transport-ltd-award-for-women-in-heavy-duty-equipment-mechan-arnold-bros-transport-ltd-award-","a842c8ce-df1f-4d7d-897a-b57964e60f97","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","fr","dr-t-e-unny-memorial-award-at-university-of-waterloo-2026-dr-te-unny-memorial-award-at-uni","b166d640-33b0-4bd8-8a59-b67160b9163c","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","es","ese-4-h-beef-scholarship-izfxsiddw7ri","b38da129-e4ef-4bb4-b897-29d9caa0fdd3","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"24","es","passaro-family-volunteer-scholarship-ydesiwkwmm95","7f893b71-2c48-46a4-b714-dcbc41e6b6a7","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","fr","larkin-hundley-memorial-scholarship-kot0v3ljlpw5","f2be87a9-eab3-4861-a972-78e83a1204a3","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","es","the-hachette-uk-ma-publishing-scholarship-2026-the-hachette-uk-ma-publishing-sc","cd6d9573-3a17-4ca7-9904-00fe99481766","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","fr","jessica-hynson-cruise-memorial-scholarship-llxqbj8bbchl","c1334f77-791d-4c04-bb81-c4408067abc3","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","fr","the-hachette-uk-ma-publishing-scholarship-2026-the-hachette-uk-ma-publishing-sc","cd6d9573-3a17-4ca7-9904-00fe99481766","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","es","koica-scholarship-at-korea-university-2026-koica-scholarship-for-students-a","cec9ebe8-857f-4466-a874-ecd7c0780048","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","es","bart-marantz-legacy-scholarship-ath1demlteos","8ca41105-1f89-40a0-a388-a83918f9217a","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","es","anu-university-research-scholarships-2026-anu-university-research-scholars","9e7ef1ab-0c77-49e0-85a2-29a4d98e5e14","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","es","fred-c-jackson-memorial-scholarship-bu6przseijw2","7d220add-0f31-4db7-a6b1-758ee8d51d91","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","es","need-based-financial-aid-for-international-first-year-students-and-trans-tcu-needbased-financial-aid-for-","8cf81c0a-abe0-4707-8c0c-43953123d9af","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","fr","wakefield-ruritan-club-scholarship-bia7ylnkenij","e6d9b099-9e9b-4cc5-844f-aced4833c8bc","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","fr","robert-allen-kay-jr-memorial-scholarship-9p0s9xduqkc9","a7cc733b-522a-4e5e-9736-1034d66ba1ee","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","es","wakefield-ruritan-club-scholarship-bia7ylnkenij","e6d9b099-9e9b-4cc5-844f-aced4833c8bc","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","es","james-e-lowe-memorial-scholarship-fzzjmxxnpf9s","890f1138-c1b1-4fed-956e-4e0552361ed2","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","es","technical-training-scholarship-aaxvr1okwiqr","a0b10226-59e8-47ff-bdc3-eee7c04b6437","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","fr","james-e-lowe-memorial-scholarship-fzzjmxxnpf9s","890f1138-c1b1-4fed-956e-4e0552361ed2","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","fr","technical-training-scholarship-aaxvr1okwiqr","a0b10226-59e8-47ff-bdc3-eee7c04b6437","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","es","dr-elmer-l-cooper-endowment-of-maryland-agriculture-teachers-association-l9ednokz94nz","86f2ad6e-46ec-4700-9bd4-b88e7be4219a","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","fr","koica-scholarship-at-korea-university-2026-koica-scholarship-for-students-a","cec9ebe8-857f-4466-a874-ecd7c0780048","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","es","larkin-hundley-memorial-scholarship-kot0v3ljlpw5","f2be87a9-eab3-4861-a972-78e83a1204a3","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","es","joseph-michael-murphy-memorial-scholarship-kutm9cj2ckwe","d55b79dc-bde9-49c6-b419-59b7c08110a8","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","es","sharon-whaley-scholarship-for-educators-fy5vze45qm2u","906ec121-98d7-470c-960c-04165f21acc2","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","fr","fred-c-jackson-memorial-scholarship-bu6przseijw2","7d220add-0f31-4db7-a6b1-758ee8d51d91","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","fr","colonial-farm-credit-scholarship-4baulhqgy9hf","caba3b32-f093-4ede-8b55-9d4b2c269bf8","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","fr","marvin-whitley-memorial-scholarship-8l94ygjrzbur","e79be1e5-7f94-46ad-9220-d10a2fe833a7","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","fr","charles-neal-boyden-memorial-scholarship-avrbqnskkfo8","c331518d-7ec2-49f4-b10d-615a5fc227f0","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","es","jessica-hynson-cruise-memorial-scholarship-llxqbj8bbchl","c1334f77-791d-4c04-bb81-c4408067abc3","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","fr","andrew-parker-memorial-scholarship-uxrgwhujfue9","ff689ac6-4c67-4806-ab44-636ca3eefd1e","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","fr","dr-elmer-l-cooper-endowment-of-maryland-agriculture-teachers-association-l9ednokz94nz","86f2ad6e-46ec-4700-9bd4-b88e7be4219a","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","fr","joseph-michael-murphy-memorial-scholarship-kutm9cj2ckwe","d55b79dc-bde9-49c6-b419-59b7c08110a8","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","es","carolyn-clanton-memorial-scholarship-icsprlcxktlk","f49dfca0-0e7c-4b03-bdac-b33408cb61c6","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","es","marvin-whitley-memorial-scholarship-8l94ygjrzbur","e79be1e5-7f94-46ad-9220-d10a2fe833a7","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","es","h-earl-longest-scholarship-bze9dojj9fbn","c70883b0-2ab6-475b-b5b3-f6a56722ae73","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","fr","h-earl-longest-scholarship-bze9dojj9fbn","c70883b0-2ab6-475b-b5b3-f6a56722ae73","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
